,catapro,dlkcat,mmkcat,turnup,unikp,CatPred
r_2493_ENZ_YGR157W,0.0055205422910818,0.003580714846778,0.0031705200866779,0.0058634771628717,0.0020185369666593,0.0031606032986741
r_2494_ENZ_YGR157W,0.0,0.0015601638748602,0.0,0.0005852931092687,0.000201490641913,0.0
r_2495_ENZ_YGR157W,0.0,0.0,0.0,0.0,0.0,0.0
r_2496_ENZ_YJR073C,0.0016152817163822,0.0084134312971986,0.007111255255753,0.0085821795263841,0.0047068633257379,0.0033190909407284
r_2497_ENZ_YJR073C,0.0,0.0,0.0,0.0,0.0,0.0
r_2498_ENZ_YJR073C,0.0002690831344465,0.0,0.0001650680118396,0.0,0.0,0.0003260527192948
r_2499_ENZ_YJR073C,0.0,0.0,0.0,0.0,0.0,-3.8358604986729e-19
r_2500_ENZ_YJR073C,0.0,0.0,0.0,0.0062119858219245,0.0003861162863468,0.0028162715658601
r_2501_ENZ_YJR073C,0.0055205422910818,0.003580714846778,0.0031705200866779,0.0058634771628717,0.0020185369666593,0.0031606032986741
r_2502_ENZ_YJR073C,0.0,0.0015601638748602,0.0,0.0005852931092687,0.000201490641913,0.0
r_2503_ENZ_YJR073C,0.0,0.0,0.0,0.0,0.0,0.0
r_2504_ENZ_YJR073C,0.0016152817163822,0.0084134312971986,0.007111255255753,0.0085821795263841,0.0047068633257379,0.0033190909407284
r_2505_ENZ_YJR073C,0.0,0.0,0.0,0.0,0.0,0.0
r_2506_ENZ_YJR073C,0.0002690831344465,0.0,0.0001650680118396,0.0,0.0,0.0003260527192948
r_2507_ENZ_YJR073C,0.0,0.0,0.0,0.0,0.0,-3.8358604986729e-19
r_2508_ENZ_YJR073C,0.0,0.0,0.0,0.0062119858219245,0.0003861162863468,0.0028162715658601
r_2509_ENZ_YJR073C,0.0055205422910818,0.003580714846778,0.0031705200866779,0.0058634771628717,0.0020185369666593,0.0031606032986741
r_2510_ENZ_YJR073C,0.0,0.0015601638748602,0.0,0.0005852931092687,0.000201490641913,0.0
r_2511_ENZ_YJR073C,0.0,0.0,0.0,0.0,0.0,0.0
r_2512_ENZ_YOR311C,0.0,0.0,0.0,0.0,0.0,0.0
r_2513_ENZ_YOR311C,0.0,0.0,0.0,0.0,0.0,0.0
r_2514_ENZ_YOR311C,0.0,0.0,0.0,0.0,0.0,0.0
r_2515_ENZ_YOR311C,0.0,0.0,0.0,0.0,0.0,0.0
r_2516_ENZ_YOR311C,0.0,0.0,0.0,0.0,0.0,0.0
r_2517_ENZ_YOR311C,0.0,0.0,0.0,0.0,0.0,0.0
r_2518_ENZ_YOR311C,0.0,0.0,0.0,0.0,0.0,0.0
r_2519_ENZ_YOR311C,0.0,0.0,0.0,0.0,0.0,0.0
r_2520_ENZ_YHR123W,0.0,0.0,0.0,0.0,0.0,3.8358604986729104e-19
r_2521_ENZ_YHR123W,0.0,0.0,0.0,0.0,0.0,-1.6111498528137e-33
r_2522_ENZ_YHR123W,0.0,0.0,0.0,0.0,0.0,0.0
r_2523_ENZ_YHR123W,0.0,0.0,0.0,0.0,0.0,-3.8358604986729e-19
r_2524_ENZ_YHR123W,0.0,0.0,0.0,0.0,0.0,0.0
r_2525_ENZ_YHR123W,0.0,0.0,0.0,0.0,0.0,0.0
r_2526_ENZ_YHR123W,0.0,0.0,0.0,0.0,0.0,0.0
r_2527_ENZ_YHR123W,0.0,0.0,0.0,0.0,0.0,0.0
r_2528_ENZ_YHR123W,0.0,0.0,0.0,0.0,0.0,0.0
r_2528_ENZ_YNL130C,0.0,0.0,0.0,0.0,0.0,0.0
r_2529_ENZ_YHR123W,0.0,0.0,0.0,0.0,0.0,0.0
r_2529_ENZ_YNL130C,0.0,0.0,0.0,0.0,0.0,0.0
r_2530_ENZ_YHR123W,0.0,0.0,0.0,0.0,0.0,0.0
r_2530_ENZ_YNL130C,0.0,0.0,0.0,0.0,0.0,0.0
r_2531_ENZ_YHR123W,0.0,0.0,0.0,0.0,0.0,0.0
r_2531_ENZ_YNL130C,0.0,0.0,0.0,0.0,0.0,0.0
r_2532_ENZ_YHR123W,0.0,0.0,0.0,0.0,0.0,0.0
r_2532_ENZ_YNL130C,0.0,0.0,0.0,0.0,0.0,0.0
r_2533_ENZ_YHR123W,0.0,0.0,0.0,0.0,0.0,0.0
r_2533_ENZ_YNL130C,0.0,0.0,0.0,0.0,0.0,0.0
r_2534_ENZ_YHR123W,0.0,0.0,0.0,0.0,0.0,0.0
r_2534_ENZ_YNL130C,0.0,0.0,0.0,0.0,0.0,0.0
r_2535_ENZ_YHR123W,0.0,0.0,0.0,0.0,0.0,0.0
r_2535_ENZ_YNL130C,0.0,0.0,0.0,0.0,0.0,0.0
r_2536_ENZ_YCL004W,0.0,0.0,0.0,0.0,0.0,0.0
r_2537_ENZ_YCL004W,0.0,0.0,0.0,0.0,0.0,0.0
r_2538_ENZ_YCL004W,0.0,0.0,0.0,0.0,0.0,0.0
r_2539_ENZ_YCL004W,0.0,0.0,0.0,0.0,0.0,0.0
r_2540_ENZ_YCL004W,0.0,0.0,0.0,0.0,0.0,0.0
r_2541_ENZ_YCL004W,0.0,0.0,0.0,0.0,0.0,0.0
r_2542_ENZ_YHR100C,0.0,0.0,0.0,0.0,0.0,0.0
r_2543_ENZ_YHR100C,0.0,0.0,0.0,0.0,0.0,0.0
r_2544_ENZ_YHR100C,0.0,0.0,0.0,0.0,0.0,0.0
r_2545_ENZ_YHR100C,0.0,0.0,0.0,0.0,0.0,0.0
r_2546_ENZ_YHR100C,0.0,0.0,0.0,0.0,0.0,0.0
r_2547_ENZ_YHR100C,0.0,0.0,0.0,0.0,0.0,0.0
r_2548_ENZ_YDL142C,0.0,0.0,0.0,0.0,0.0,0.0
r_2549_ENZ_YDL142C,0.0,0.0,0.0,0.0,0.0,0.0
r_2550_ENZ_YDL142C,0.0,0.0,0.0,0.0,0.0,0.0
r_2551_ENZ_YDL142C,0.0,0.0,0.0,0.0,0.0,0.0
r_2552_ENZ_YDL142C,0.0,0.0,0.0,0.0,0.0,0.0
r_2553_ENZ_YDL142C,0.0,0.0,0.0,0.0,0.0,0.0
r_2554_ENZ_YDL142C,0.0,0.0,0.0,0.0,0.0,0.0
r_2555_ENZ_YDL142C,0.0,0.0,0.0,0.0,0.0,0.0
r_2556_ENZ_YDL142C,0.0,0.0,0.0,0.0,0.0,0.0
r_2557_ENZ_YDL142C,0.0,0.0,0.0,0.0,0.0,0.0
r_2558_ENZ_YDL142C,0.0,0.0,0.0,0.0,0.0,0.0
r_2559_ENZ_YDL142C,0.0,0.0,0.0,0.0,0.0,0.0
r_2560_ENZ_YDL142C,0.0,0.0,0.0,0.0,0.0,0.0
r_2561_ENZ_YDL142C,0.0,0.0,0.0,0.0,0.0,0.0
r_2562_ENZ_YDL142C,0.0,0.0,0.0,0.0,0.0,0.0
r_2563_ENZ_YDL142C,0.0,0.0,0.0,0.0,0.0,0.0
r_2564_ENZ_YDL142C,0.0,0.0,0.0,0.0,0.0,0.0
r_2565_ENZ_YDL142C,0.0,0.0,0.0,0.0,0.0,0.0
r_2566_ENZ_YDL142C,0.0,0.0,0.0,0.0,0.0,0.0
r_2567_ENZ_YDL142C,0.0,0.0,0.0,0.0,0.0,0.0
r_2568_ENZ_YDL142C,0.0,0.0,0.0,0.0,0.0,0.0
r_2569_ENZ_YDL142C,0.0,0.0,0.0,0.0,0.0,0.0
r_2570_ENZ_YDL142C,0.0,0.0,0.0,0.0,0.0,0.0
r_2571_ENZ_YDL142C,0.0,0.0,0.0,0.0,0.0,0.0
r_2572_ENZ_YDL142C,0.0,0.0,0.0,0.0,0.0,0.0
r_2573_ENZ_YDL142C,0.0,0.0,0.0,0.0,0.0,0.0
r_2574_ENZ_YDL142C,0.0,0.0,0.0,0.0,0.0,0.0
r_2575_ENZ_YDL142C,0.0,0.0,0.0,0.0,0.0,0.0
r_2576_ENZ_YDL142C,0.0,0.0,0.0,0.0,0.0,0.0
r_2577_ENZ_YDL142C,0.0,0.0,0.0,0.0,0.0,0.0
r_2578_ENZ_YDL142C,0.0,0.0,0.0,0.0,0.0,0.0
r_2579_ENZ_YDL142C,0.0,0.0,0.0,0.0,0.0,0.0
r_2580_ENZ_YDL142C,0.0,0.0,0.0,0.0,0.0,0.0
r_2581_ENZ_YDL142C,0.0,0.0,0.0,0.0,0.0,0.0
r_2582_ENZ_YDL142C,0.0,0.0,0.0,0.0,0.0,0.0
r_2583_ENZ_YDL142C,0.0,0.0,0.0,0.0,0.0,0.0
r_2584_ENZ_YGR110W,0.0,0.0,0.0,0.0,0.0,0.0
r_2585_ENZ_YGR110W,0.0,0.0,0.0,0.0,0.0,0.0
r_2586_ENZ_YGR110W,0.0,0.0,0.0,0.0,0.0,0.0
r_2587_ENZ_YGR110W,0.0,0.0,0.0,0.0,0.0,0.0
r_2588_ENZ_YGR110W,0.0,0.0,0.0,0.0,0.0,0.0
r_2589_ENZ_YGR110W,0.0,0.0,0.0,0.0,0.0,0.0
r_2590_ENZ_YGR110W,0.0,0.0,0.0,0.0,0.0,0.0
r_2591_ENZ_YGR110W,0.0,0.0,0.0,0.0,0.0,0.0
r_2592_ENZ_YGR110W,0.0,0.0,0.0,0.0,0.0,0.0
r_2593_ENZ_YGR110W,0.0,0.0,0.0,0.0,0.0,0.0
r_2594_ENZ_YGR110W,0.0,0.0,0.0,0.0,0.0,0.0
r_2595_ENZ_YGR110W,0.0,0.0,0.0,0.0,0.0,0.0
r_2596_ENZ_YGR110W,0.0,0.0,0.0,0.0,0.0,0.0
r_2597_ENZ_YGR110W,0.0,0.0,0.0,0.0,0.0,0.0
r_2598_ENZ_YGR110W,0.0,0.0,0.0,0.0,0.0,0.0
r_2599_ENZ_YGR110W,0.0,0.0,0.0,0.0,0.0,0.0
r_2600_ENZ_YGR110W,0.0,0.0,0.0,0.0,0.0,0.0
r_2601_ENZ_YGR110W,0.0,0.0,0.0,0.0,0.0,0.0
r_2602_ENZ_YGR110W,0.0,0.0,0.0,0.0,0.0,0.0
r_2603_ENZ_YGR110W,0.0,0.0,0.0,0.0,0.0,0.0
r_2604_ENZ_YGR110W,0.0,0.0,0.0,0.0,0.0,0.0
r_2605_ENZ_YGR110W,0.0,0.0,0.0,0.0,0.0,0.0
r_2606_ENZ_YGR110W,0.0,0.0,0.0,0.0,0.0,0.0
r_2607_ENZ_YGR110W,0.0,0.0,0.0,0.0,0.0,0.0
r_2608_ENZ_YGR110W,0.0,0.0,0.0,0.0,0.0,0.0
r_2609_ENZ_YGR110W,0.0,0.0,0.0,0.0,0.0,0.0
r_2610_ENZ_YGR110W,0.0,0.0,0.0,0.0,0.0,0.0
r_2611_ENZ_YGR110W,0.0,0.0,0.0,0.0,0.0,0.0
r_2612_ENZ_YGR110W,0.0,0.0,0.0,0.0,0.0,0.0
r_2613_ENZ_YGR110W,0.0,0.0,0.0,0.0,0.0,5.64461806407215e-35
r_2614_ENZ_YGR110W,0.0,0.0,0.0,0.0,0.0,0.0
r_2615_ENZ_YGR110W,0.0,0.0,0.0,0.0,0.0,0.0
r_2616_ENZ_YGR110W,0.0,0.0,0.0,0.0,0.0,0.0
r_2617_ENZ_YGR110W,0.0,0.0,0.0,0.0,0.0,0.0
r_2618_ENZ_YGR110W,0.0,0.0,0.0,0.0,0.0,0.0
r_2619_ENZ_YGR110W,0.0,0.0,0.0,0.0,0.0,0.0
r_2620_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2620_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2621_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2621_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2622_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2622_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2623_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2623_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2624_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2624_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2625_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2625_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2626_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2626_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2627_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2627_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2628_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2628_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2629_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2629_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,-4.4137390573275805e-35
r_2630_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2630_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2631_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2631_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,8.827478114655171e-35
r_2632_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2632_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2633_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2633_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2634_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2634_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2635_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2635_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2636_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2636_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2637_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2637_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2638_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2638_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2639_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2639_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2640_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2640_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2641_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2641_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2642_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2642_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2643_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2643_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2644_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2644_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2645_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2645_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2646_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2646_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2647_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2647_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2648_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2648_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2649_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2649_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2650_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2650_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2651_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2651_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2652_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2652_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2653_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2653_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2654_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2654_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2655_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2655_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2656_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2656_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2657_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2657_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2658_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2658_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2659_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2659_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,5.64461806407215e-35
r_2660_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2660_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2661_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2661_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2662_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2662_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2663_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2663_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2664_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2664_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2665_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2665_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2666_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2666_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2667_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2667_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2668_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2668_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2669_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2669_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2670_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2670_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2671_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2671_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2672_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2672_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2673_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2673_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2674_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2674_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2675_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2675_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2676_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2676_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2677_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2677_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2678_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2678_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2679_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2679_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2680_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2680_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2681_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2681_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2682_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2682_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2683_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2683_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2684_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2684_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2685_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2685_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2686_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2686_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2687_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2687_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2688_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2688_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2689_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2689_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2690_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2690_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2691_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2691_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2692_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2692_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2693_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2693_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2694_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2694_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2695_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2695_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2696_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2696_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2697_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2697_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2698_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2698_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2699_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2699_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2700_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2700_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2701_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2701_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2702_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2702_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2703_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2703_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2704_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2704_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2705_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2705_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2706_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2706_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2707_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2707_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2708_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2708_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2709_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2709_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2710_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2710_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2711_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2711_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2712_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2712_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2713_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_2713_ENZ_YPR140W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_2714_ENZ_YPR140W_REV,0.0,0.0,0.0,0.0,0.0,0.0
