tool,reaction,min_flux,max_flux
catpred,r_0135_ENZ_YCR048W_REV,0.0,0.0
catpred,r_0137_ENZ_YJL091C_FWD,0.0,0.0
catpred,r_0137_ENZ_YJL091C_REV,0.0,0.0
catpred,r_0138_ENZ_YNL141W,0.0,0.0003245931999973
catpred,r_0139_ENZ_YDR441C,0.0,0.0002670476765065
catpred,r_0139_ENZ_YML022W,0.0,0.0002725418308294
catpred,r_0140_ENZ_YNL141W,0.0,0.0002298839008262
catpred,r_0142_ENZ_YJR105W,0.0388489622631377,0.0393607400564746
catpred,r_0143_ENZ_YML035C,0.0,0.0001407872276317
catpred,r_0144_ENZ_YER043C,0.0391480376191522,0.0392352927210858
catpred,r_0145_ENZ_YOL052C,5.312343543051323e-05,7.891530998938023e-05
catpred,r_0146_ENZ_YNR058W_FWD,0.0,0.0
catpred,r_0146_ENZ_YNR058W_REV,0.0,0.0
catpred,r_0147_ENZ_YJL005W,0.0,3.070020258238892e-05
catpred,r_0148_ENZ_YDL166C,1.9493779355559409,1.949678931573156
catpred,r_0148_ENZ_YDR226W,0.0,0.0
catpred,r_0149_ENZ_YER170W,0.0,0.0002294502565511
catpred,r_0150_ENZ_YER170W_FWD,0.0,0.0003191508678511
catpred,r_0150_ENZ_YER170W_REV,0.0,0.0
catpred,r_0151_ENZ_YLR359W,0.0286287954792073,0.0286412110099467
catpred,r_0152_ENZ_YLR359W_FWD,0.0365047539755961,0.0371432664589527
catpred,r_0152_ENZ_YLR359W_REV,0.0,0.0
catpred,r_0153_ENZ_YNL220W,0.0365047539755944,0.0368090500206674
catpred,r_0154_ENZ_YKL001C,0.0184565682674057,0.0184967313294734
catpred,r_0155_ENZ_YGR247W,0.0,0.0
catpred,r_0156_ENZ_YFL030W,0.0,0.0002526015429319
catpred,r_0157_ENZ_YOR335C,0.1473510968732908,0.1473510968732908
catpred,r_0158_ENZ_YGR177C,0.0,2.672364115956921e-05
catpred,r_0158_ENZ_YOR377W,0.0,2.672364115956921e-05
catpred,r_0159_ENZ_YGR177C,0.0,4.771533910363779e-05
catpred,r_0159_ENZ_YOR377W,0.0,4.293933596211108e-05
catpred,r_0160_ENZ_YGR177C,0.0,3.385482218321023e-05
catpred,r_0160_ENZ_YOR377W,0.0,2.993527757844117e-05
catpred,r_0161_ENZ_YGR177C,0.0,3.7513368279284975e-05
catpred,r_0161_ENZ_YOR377W,0.0,3.139553705516773e-05
catpred,r_0162_ENZ_YGR177C,0.0,1.039134305949596e-05
catpred,r_0162_ENZ_YOR377W,0.0,9.84416344673722e-06
catpred,r_0163_ENZ_YMR303C,0.0,0.3834600124731029
catpred,r_0164_ENZ_YDR368W,0.0,0.0
catpred,r_0164_ENZ_YHR104W,0.0,0.0
catpred,r_0165_ENZ_YGL256W,0.0,0.0032688296454668
catpred,r_0165_ENZ_YMR083W,0.0,0.1849404829331983
catpred,r_0166_ENZ_YBR145W,0.0,4.77751246319158e-05
catpred,r_0166_ENZ_YDL168W,0.0,4.77751246319158e-05
catpred,r_0166_ENZ_YOL086C,0.0,4.777512466744295e-05
catpred,r_0167_ENZ_YGL256W,0.0,4.8894356619748336e-05
