tool,reaction,min_flux,max_flux
catapro,r_0126_ENZ_YCR048W_FWD,0.0,1.826999302063865e-05
catapro,r_0126_ENZ_YCR048W_REV,0.0,0.0
catapro,r_0127_ENZ_YCR048W,0.0,0.0
catapro,r_0127_ENZ_YNR019W,0.0020884273581943,0.002235521371278
catapro,r_0128_ENZ_YCR048W_FWD,0.0,2.810839310424945e-05
catapro,r_0128_ENZ_YCR048W_REV,0.0,0.0
catapro,r_0129_ENZ_YCR048W,0.0,1.856873716817993e-05
catapro,r_0130_ENZ_YCR048W_FWD,0.0,1.980241097123683e-05
catapro,r_0130_ENZ_YCR048W_REV,0.0,0.0
catapro,r_0131_ENZ_YCR048W_FWD,0.0,2.1425496381897218e-05
catapro,r_0131_ENZ_YCR048W_REV,0.0,0.0
catapro,r_0132_ENZ_YCR048W_FWD,0.0,5.821910922002732e-05
catapro,r_0132_ENZ_YCR048W_REV,0.0,0.0
catapro,r_0132_ENZ_YNR019W_FWD,0.0,0.0001181867702419
catapro,r_0132_ENZ_YNR019W_REV,0.0,0.0
catapro,r_0133_ENZ_YCR048W_FWD,0.0,2.3178725835132447e-05
catapro,r_0133_ENZ_YCR048W_REV,0.0,0.0
catapro,r_0134_ENZ_YCR048W_FWD,0.0,2.4262201510310763e-05
catapro,r_0134_ENZ_YCR048W_REV,0.0,0.0
catapro,r_0135_ENZ_YCR048W_FWD,0.0,1.925863864193716e-05
catapro,r_0135_ENZ_YCR048W_REV,0.0,0.0
catapro,r_0137_ENZ_YJL091C_FWD,0.0,0.0
catapro,r_0137_ENZ_YJL091C_REV,0.0,0.0
catapro,r_0138_ENZ_YNL141W,0.0,3.472768056777017e-05
catapro,r_0139_ENZ_YDR441C,0.0,0.0001979521647366
catapro,r_0139_ENZ_YML022W,0.0,0.0002003843046006
catapro,r_0140_ENZ_YNL141W,0.0,4.898658331010247e-05
catapro,r_0142_ENZ_YJR105W,0.0299763761873261,0.0303135606006028
catapro,r_0143_ENZ_YML035C,0.0,4.839819715973456e-05
catapro,r_0144_ENZ_YER043C,0.0301053015785629,0.0301642086257568
catapro,r_0145_ENZ_YOL052C,4.079887329960785e-05,6.23230617275948e-05
catapro,r_0146_ENZ_YNR058W_FWD,0.0,0.0
catapro,r_0146_ENZ_YNR058W_REV,0.0,0.0
catapro,r_0147_ENZ_YJL005W,0.0,4.878917650593534e-05
catapro,r_0148_ENZ_YDL166C,0.0,0.0
catapro,r_0148_ENZ_YDR226W,1.4976627110154468,1.5007806670158033
catapro,r_0149_ENZ_YER170W,0.0,0.000532870563326
catapro,r_0150_ENZ_YER170W_FWD,0.0,0.0005512882903824
catapro,r_0150_ENZ_YER170W_REV,0.0,0.0
catapro,r_0151_ENZ_YLR359W,0.0219891025956082,0.0219953813975223
catapro,r_0152_ENZ_YLR359W_FWD,0.0280357025146254,0.028087022558173
catapro,r_0152_ENZ_YLR359W_REV,0.0,0.0
catapro,r_0153_ENZ_YNL220W,0.0280357025146254,0.0280870225584108
catapro,r_0154_ENZ_YKL001C,0.0141744127707915,0.0142144767800908
catapro,r_0155_ENZ_YGR247W,0.0,0.0
catapro,r_0156_ENZ_YFL030W,0.0,6.984616211715144e-05
catapro,r_0157_ENZ_YOR335C,0.1131658501218842,0.1131658501218842
catapro,r_0158_ENZ_YGR177C,0.0,2.0327116413955404e-05
catapro,r_0158_ENZ_YOR377W,0.0,2.776280409238357e-05
catapro,r_0159_ENZ_YGR177C,0.0,7.236149128925229e-05
catapro,r_0159_ENZ_YOR377W,0.0,6.768628154624201e-05
