tool,reaction,min_flux,max_flux
unikp,r_0134_ENZ_YCR048W_REV,0.0,0.0
unikp,r_0135_ENZ_YCR048W_FWD,0.0,0.0004416333388276
unikp,r_0135_ENZ_YCR048W_REV,0.0,0.0
unikp,r_0137_ENZ_YJL091C_FWD,0.0,0.0
unikp,r_0137_ENZ_YJL091C_REV,0.0,0.0
unikp,r_0138_ENZ_YNL141W,0.0,0.0009136760906791
unikp,r_0139_ENZ_YDR441C,0.0,0.0016341801841214
unikp,r_0139_ENZ_YML022W,0.0,0.0016341802842849
unikp,r_0140_ENZ_YNL141W,0.0,0.0008441602869094
unikp,r_0142_ENZ_YJR105W,0.0281740540194308,0.0316835474890089
unikp,r_0143_ENZ_YML035C,0.0,0.0008677239599474
unikp,r_0144_ENZ_YER043C,0.0296259647743378,0.0302518314109355
unikp,r_0145_ENZ_YOL052C,4.033506771769502e-05,0.0003354295485422
unikp,r_0146_ENZ_YNR058W_FWD,0.0,0.0
unikp,r_0146_ENZ_YNR058W_REV,0.0,0.0
unikp,r_0147_ENZ_YJL005W,0.0,0.0003168391800352
unikp,r_0148_ENZ_YDL166C,0.0,0.0
unikp,r_0148_ENZ_YDR226W,1.4798318516493008,1.4826816330127082
unikp,r_0149_ENZ_YER170W,0.0,0.0017961948382268
unikp,r_0150_ENZ_YER170W_FWD,0.0,0.0019699033683333
unikp,r_0150_ENZ_YER170W_REV,0.0,0.0
unikp,r_0151_ENZ_YLR359W,0.0217391283267041,0.0218641628085707
unikp,r_0152_ENZ_YLR359W_FWD,0.0277169899059828,0.0286310610852726
unikp,r_0152_ENZ_YLR359W_REV,0.0,0.0
unikp,r_0153_ENZ_YNL220W,0.0277169899059912,0.0286275763338887
unikp,r_0154_ENZ_YKL001C,0.0140132766601121,0.014466079750239
unikp,r_0155_ENZ_YGR247W,0.0,0.0
unikp,r_0156_ENZ_YFL030W,0.0,0.0010556142527599
unikp,r_0157_ENZ_YOR335C,0.1118793696697303,0.1118793696697303
unikp,r_0158_ENZ_YGR177C,0.0,0.0003640922721863
unikp,r_0158_ENZ_YOR377W,0.0,0.0003416314302862
unikp,r_0159_ENZ_YGR177C,0.0,0.0007267372276424
unikp,r_0159_ENZ_YOR377W,0.0,0.0006203274085958
unikp,r_0160_ENZ_YGR177C,0.0,0.0006921475277236
unikp,r_0160_ENZ_YOR377W,0.0,0.0006508304390023
unikp,r_0161_ENZ_YGR177C,0.0,0.0006802030804821
unikp,r_0161_ENZ_YOR377W,0.0,0.0007555858802227
unikp,r_0162_ENZ_YGR177C,0.0,0.0001679954141957
unikp,r_0162_ENZ_YOR377W,0.0,0.0001649722320045
unikp,r_0163_ENZ_YMR303C,0.0,0.1045904684029146
unikp,r_0164_ENZ_YDR368W,0.0,0.0
unikp,r_0164_ENZ_YHR104W,0.0,0.0
unikp,r_0165_ENZ_YGL256W,0.0,0.0204417181552394
unikp,r_0165_ENZ_YMR083W,0.0,0.0491443874011567
unikp,r_0166_ENZ_YBR145W,0.0,0.0006658229242962
unikp,r_0166_ENZ_YDL168W,0.0,0.0006548321678487
unikp,r_0166_ENZ_YOL086C,0.0,0.0006616977938078
unikp,r_0167_ENZ_YGL256W,0.0,0.0006450647838727
unikp,r_0167_ENZ_YMR083W,0.0,0.0006563489757091
unikp,r_0168_ENZ_YCR105W,0.0,0.0006127453615231
unikp,r_0168_ENZ_YDR368W,0.0,0.000599730060865
unikp,r_0168_ENZ_YMR318C,0.0,0.0006129281074684
unikp,r_0169_ENZ_YBR145W,0.0,0.0002145697762733
unikp,r_0169_ENZ_YDL168W,0.0,0.0002148462828106
unikp,r_0169_ENZ_YOL086C,0.0,0.0002148780009874
unikp,r_0170_ENZ_YGL256W,0.0,0.0002115251039008
unikp,r_0170_ENZ_YMR083W,0.0,0.0002177224488457
unikp,r_0171_ENZ_YCR105W,0.0,0.000209461753797
unikp,r_0171_ENZ_YMR318C,0.0,0.000209458233409
unikp,r_0172_ENZ_YMR169C,0.0,0.0003323284728651
unikp,r_0172_ENZ_YMR170C,0.0,0.0003350902860006
unikp,r_0173_ENZ_YPL061W,0.2848356192201979,0.2951304138126023
unikp,r_0174_ENZ_YOR374W,0.0,0.0015116118357963
unikp,r_0175_ENZ_YER073W,0.0,0.0013742521970779
unikp,r_0175_ENZ_YOR374W,0.0,0.0013297453754152
unikp,r_0176_ENZ_YOR374W,0.0,0.0
unikp,r_0177_ENZ_YPL061W,0.0,0.0
unikp,r_0178_ENZ_YER073W,0.0,0.0
unikp,r_0178_ENZ_YOR374W,0.0,0.0
unikp,r_0179_ENZ_YBR145W,0.0,0.0010766914597765
unikp,r_0179_ENZ_YDL168W,0.0,0.0010324125984118
unikp,r_0179_ENZ_YOL086C,0.0,0.0010435162286161
unikp,r_0180_ENZ_YGL256W,0.0,0.0010069364476976
unikp,r_0180_ENZ_YMR083W,0.0,0.0010320935772746
unikp,r_0181_ENZ_YCR105W,0.0,0.0009389804237401
unikp,r_0181_ENZ_YMR318C,0.0,0.0009204418959214
unikp,r_0182_ENZ_YBR145W,0.0,0.0005999188250635
